,Unnamed: 0,AccountDetailID,CreateTime,MemberID,TradeUnitID,ExchangeID,InstrumentID,SettlementGroup,ProductGroup,AccountID,Currency,Amount,PreBalance,Balance,Source,Remark,UpdateUserID,UpdateTime,UserID,InsertTime,LocalID,SettleSegment,BusinessNo,RelatedID,ReserveAmount,ReserveBalance,pl,shares
683,684,1000141739833116,2025-07-23 13:44:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,17989.1118,20630.49280398,38619.60460398,1,,,1753278253,lbank_exchange_user,1753278253,1000589963648282.0,,1001669490008836.0,,0.0,0.0,1.9222768182954475,20090.553158844938
684,692,1000141739868517,2025-07-23 14:19:53,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.013891,38619.60460398,38619.59071298,5,,,1753280393,lbank_exchange_user,1753280393,217532803932461.0,,1001669526716479.0,1000157891989635.0,0.0,0.0,1.9222761268759587,20090.553158844938
685,693,1000141739868519,2025-07-23 14:19:53,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-122.69165625,38619.59071298,38496.89905673,5,,,1753280393,lbank_exchange_user,1753280393,217532803932461.0,,1001669526716479.0,1000157891989636.0,0.0,0.0,1.916169194165846,20090.553158844938
686,704,1000141739891733,2025-07-23 15:14:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-24.3267145,38496.89905673,38472.57234223,5,,,1753283662,lbank_exchange_user,1753283662,1000589998304553.0,,1001669574542872.0,,0.0,0.0,1.914958340770837,20090.553158844938
687,705,1000141739891734,2025-07-23 15:14:22,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,856.04779991,38472.57234223,39328.62014214,1,,,1753283662,lbank_exchange_user,1753283662,1000589998304553.0,,1001669574542872.0,,0.0,0.0,1.9575678096660785,20090.553158844938
688,714,1000141739921609,2025-07-23 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,71.10310788,39328.62014214,39399.72325002,7,,,1753286400,,1753286400,,,,,,0.0,1.9611069410836073,20090.553158844938
689,715,1000141739923954,2025-07-23 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,52.33130405,39399.72325002,39452.05455407,7,,,1753286400,,1753286400,,,,,,0.0,1.9637117127708894,20090.553158844938
690,718,1000141739934708,2025-07-23 16:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,43.71528,39452.05455407,39495.76983407,7,,,1753286400,,1753286400,,,,,,0.0,1.9658876249846733,20090.553158844938
691,685,1000141739974938,2025-07-23 16:35:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-0.077425,39495.76983407,39495.69240907,5,,,1753288513,lbank_exchange_user,1753288513,1000590027611530.0,,1001669645595293.0,,0.0,0.0,1.9658837711833672,20090.553158844938
692,686,1000141739974939,2025-07-23 16:35:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2.44501844,39495.69240907,39498.13742751,1,,,1753288513,lbank_exchange_user,1753288513,1000590027611530.0,,1001669645595293.0,,0.0,0.0,1.9660054710898194,20090.553158844938
693,687,1000141739974942,2025-07-23 16:35:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-97.32871905,39498.13742751,39400.80870846,5,,,1753288513,lbank_exchange_user,1753288513,1000590027611530.0,,1001669645595293.0,,0.0,0.0,1.961160969383944,20090.553158844938
694,688,1000141739974943,2025-07-23 16:35:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3032.26198164,39400.80870846,42433.0706901,1,,,1753288513,lbank_exchange_user,1753288513,1000590027611530.0,,1001669645595293.0,,0.0,0.0,2.112090710226099,20090.553158844938
695,702,1000141740012501,2025-07-23 17:20:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-106.6554,42433.0706901,42326.4152901,5,,,1753291217,lbank_exchange_user,1753291217,1000590044714743.0,,1001669687307689.0,,0.0,0.0,2.106781976357164,20090.553158844938
696,703,1000141740012502,2025-07-23 17:20:17,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,19574.4,42326.4152901,61900.8152901,1,,,1753291217,lbank_exchange_user,1753291217,1000590044714743.0,,1001669687307689.0,,0.0,0.0,3.0810906399980302,20090.553158844938
697,713,1000141740039508,2025-07-23 17:47:38,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1800.0,61900.8152901,60100.8152901,4,,,1753292858,,1753292858,1250723110145.0,,,,0.0,0.0,3.0810906399980302,19506.344445010687
698,735,1000141740147928,2025-07-23 21:24:45,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-42.03750663,60100.8152901,60058.77778347,5,,,1753305885,lbank_exchange_user,1753305885,217532755930370.0,,1001669899732230.0,,0.0,0.0,3.07893557159203,19506.344445010687
699,736,1000141740147929,2025-07-23 21:24:45,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-4.64049337,60058.77778347,60054.1372901,5,,,1753305885,lbank_exchange_user,1753305885,217532755930370.0,,1001669899732231.0,,0.0,0.0,3.0786976749741846,19506.344445010687
700,706,1000141740210664,2025-07-24 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,52.4120544,60054.1372901,60106.5493445,7,,,1753315200,,1753315200,,,,,,0.0,3.0813845984286408,19506.344445010687
701,707,1000141740213473,2025-07-24 00:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-24.064,60106.5493445,60082.4853445,7,,,1753315200,,1753315200,,,,,,0.0,3.0801509485221787,19506.344445010687
702,721,1000141740255871,2025-07-24 01:07:37,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-202.84721039,60082.4853445,59879.63813411,5,,,1753319257,lbank_exchange_user,1753319257,217533192569850.0,,1001670080353392.0,1000157914068781.0,0.0,0.0,3.0697519108674385,19506.344445010687
703,722,1000141740256093,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-9.80948396,59879.63813411,59869.82865015,5,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101435.0,0.0,0.0,3.06924902402528,19506.344445010687
704,723,1000141740256094,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1602.86476,59869.82865015,61472.69341015,1,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101435.0,0.0,0.0,3.1514204818562725,19506.344445010687
705,724,1000141740256095,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-10.18750425,61472.69341015,61462.5059059,5,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101436.0,0.0,0.0,3.1508982156634078,19506.344445010687
706,725,1000141740256096,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,1663.02675,61462.5059059,63125.5326559,1,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101436.0,0.0,0.0,3.2361539002786444,19506.344445010687
707,726,1000141740256097,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-20.41973093,63125.5326559,63105.11292497,5,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101437.0,0.0,0.0,3.2351070751809146,19506.344445010687
708,727,1000141740256098,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3330.13408,63105.11292497,66435.24700497,1,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101437.0,0.0,0.0,3.4058276368621567,19506.344445010687
709,728,1000141740256099,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-20.41200583,66435.24700497,66414.83499914,5,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101438.0,0.0,0.0,3.4047812077945503,19506.344445010687
710,729,1000141740256100,2025-07-24 01:08:34,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3328.87424,66414.83499914,69743.70923914,1,,,1753319314,lbank_exchange_user,1753319314,1000590209415027.0,,1001670081126524.0,1000157914101438.0,0.0,0.0,3.5754371833098113,19506.344445010687
711,751,1000141740321801,2025-07-24 04:58:25,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-30000.0,69743.70923914,39743.70923914,4,,,1753333105,,1753333105,1250724110146.0,,,,0.0,0.0,3.5754371833098118,11115.762129639465
712,757,1000141740332626,2025-07-24 05:14:49,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-199.5448638,39743.70923914,39544.16437534,5,,,1753334089,lbank_exchange_user,1753334089,1000590293376335.0,,1001670277002245.0,,0.0,0.0,3.55748565992592,11115.762129639465
713,758,1000141740332627,2025-07-24 05:14:49,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,13209.38636,39544.16437534,52753.55073534,1,,,1753334089,lbank_exchange_user,1753334089,1000590293376335.0,,1001670277002245.0,,0.0,0.0,4.745833000031195,11115.762129639465
714,730,1000141740356353,2025-07-24 05:57:26,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-72.628,52753.55073534,52680.92273534,5,,,1753336646,lbank_exchange_user,1753336646,1000590041206282.0,,1001670314487754.0,,0.0,0.0,4.739299215019158,11115.762129639465
715,737,1000141740377720,2025-07-24 06:41:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-4.78023671,52680.92273534,52676.14249863,5,,,1753339269,lbank_exchange_user,1753339269,1000590290159483.0,,1001670353658575.0,,0.0,0.0,4.738869173726959,11115.762129639465
716,738,1000141740377721,2025-07-24 06:41:09,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-4.63473317,52676.14249863,52671.50776546,5,,,1753339269,lbank_exchange_user,1753339269,1000590290159483.0,,1001670353658576.0,,0.0,0.0,4.738452222274064,11115.762129639465
717,739,1000141740378014,2025-07-24 06:41:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-15.17745827,52671.50776546,52656.33030719,5,,,1753339273,lbank_exchange_user,1753339273,1000590290159483.0,,1001670353746048.0,,0.0,0.0,4.7370868225747005,11115.762129639465
718,740,1000141740378015,2025-07-24 06:41:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-11.27750656,52656.33030719,52645.05280063,5,,,1753339273,lbank_exchange_user,1753339273,1000590290159483.0,,1001670353746049.0,,0.0,0.0,4.736072271666857,11115.762129639465
719,741,1000141740378016,2025-07-24 06:41:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-12.64784382,52645.05280063,52632.40495681,5,,,1753339273,lbank_exchange_user,1753339273,1000590290159483.0,,1001670353746058.0,,0.0,0.0,4.734934442009071,11115.762129639465
720,742,1000141740378017,2025-07-24 06:41:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-9.12875962,52632.40495681,52623.27619719,5,,,1753339273,lbank_exchange_user,1753339273,1000590290159483.0,,1001670353746059.0,,0.0,0.0,4.7341131974094175,11115.762129639465
721,743,1000141740378018,2025-07-24 06:41:13,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-1.74266187,52623.27619719,52621.53353532,5,,,1753339273,lbank_exchange_user,1753339273,1000590290159483.0,,1001670353746060.0,,0.0,0.0,4.733956423465384,11115.762129639465
722,755,1000141740408707,2025-07-24 07:11:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-18.5696875,52621.53353532,52602.96384782,5,,,1753341117,lbank_exchange_user,1753341117,1000590338061846.0,,1001670384641410.0,1000157926502425.0,0.0,0.0,4.732285850878149,11115.762129639465
723,756,1000141740408708,2025-07-24 07:11:57,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,42.25,52602.96384782,52645.21384782,1,,,1753341117,lbank_exchange_user,1753341117,1000590338061846.0,,1001670384641410.0,1000157926502425.0,0.0,0.0,4.736086759849324,11115.762129639465
724,761,1000141740412122,2025-07-24 07:18:23,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-18.291,52645.21384782,52626.92284782,5,,,1753341503,lbank_exchange_user,1753341503,1000590340401153.0,,1001670390339912.0,1000157926723500.0,0.0,0.0,4.734441258642419,11115.762129639465
725,762,1000141740412123,2025-07-24 07:18:23,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,536.0,52626.92284782,53162.92284782,1,,,1753341503,lbank_exchange_user,1753341503,1000590340401153.0,,1001670390339912.0,1000157926723500.0,0.0,0.0,4.782661074229403,11115.762129639465
726,773,1000141740438773,2025-07-24 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-53.03232,53162.92284782,53109.89052782,7,,,1753344000,,1753344000,,,,,,0.0,4.777890162493303,11115.762129639465
727,774,1000141740441229,2025-07-24 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,BTCUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,52.2617678,53109.89052782,53162.15229562,7,,,1753344000,,1753344000,,,,,,0.0,4.782591753548463,11115.762129639465
728,780,1000141740444365,2025-07-24 08:00:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-22.708725,53162.15229562,53139.44357062,7,,,1753344000,,1753344000,,,,,,0.0,4.780548823451978,11115.762129639465
729,799,1000141740481660,2025-07-24 08:12:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-74.152,53139.44357062,53065.29157062,5,,,1753344751,lbank_exchange_user,1753344751,1000590359512708.0,,1001670436407504.0,1000157928571427.0,0.0,0.0,4.773877935829952,11115.762129639465
730,800,1000141740481661,2025-07-24 08:12:31,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,SOLUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,6096.0,53065.29157062,59161.29157062,1,,,1753344751,lbank_exchange_user,1753344751,1000590359512708.0,,1001670436407504.0,1000157928571427.0,0.0,0.0,5.322288375789387,11115.762129639465
731,811,1000141740529953,2025-07-24 10:12:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-36.15185963,59161.29157062,59125.13971099,5,,,1753351920,lbank_exchange_user,1753351920,1000590400241339.0,,1001670534300242.0,1000157932653626.0,0.0,0.0,5.31903606981087,11115.762129639465
732,812,1000141740529954,2025-07-24 10:12:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,4192.41086,59125.13971099,63317.55057099,1,,,1753351920,lbank_exchange_user,1753351920,1000590400241339.0,,1001670534300242.0,1000157932653626.0,0.0,0.0,5.696195171553539,11115.762129639465
733,813,1000141740529955,2025-07-24 10:12:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-21.18698968,63317.55057099,63296.36358131,5,,,1753351920,lbank_exchange_user,1753351920,1000590400241339.0,,1001670534300242.0,1000157932653627.0,0.0,0.0,5.694289140331127,11115.762129639465
734,814,1000141740529956,2025-07-24 10:12:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,DOGEUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,2453.48637,63296.36358131,65749.84995131,1,,,1753351920,lbank_exchange_user,1753351920,1000590400241339.0,,1001670534300242.0,1000157932653627.0,0.0,0.0,5.915010521500118,11115.762129639465
735,822,1000141740543417,2025-07-24 10:37:05,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-214.90672337,65749.84995131,65534.94322794,5,,,1753353425,lbank_exchange_user,1753353425,217533534250501.0,,1001670554948893.0,,0.0,0.0,5.895677009243953,11115.762129639465
736,744,1000141740553129,2025-07-24 11:01:30,38275638-1f74-46f5-9d90-7cce3d7b1acd,,,,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,30541.0,65534.94322794,96075.94322794,3,,,1753354890,,1753354890,1250724110147.0,,,,0.0,0.0,5.895677009243954,16295.998420079755
737,745,1000141740557527,2025-07-24 11:12:49,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-63.10056113,96075.94322794,96012.84266681,5,,,1753355569,lbank_exchange_user,1753355569,1000590421044123.0,,1001670584214341.0,1000157934737722.0,0.0,0.0,5.891804858578287,16295.998420079755
738,746,1000141740557528,2025-07-24 11:12:49,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,3112.0639,96012.84266681,99124.90656681,1,,,1753355569,lbank_exchange_user,1753355569,1000590421044123.0,,1001670584214341.0,1000157934737722.0,0.0,0.0,6.08277590679374,16295.998420079755
739,752,1000141740563628,2025-07-24 11:27:00,38275638-1f74-46f5-9d90-7cce3d7b1acd,38275638-1f74-46f5-9,Exchange,ETHUSDT,SwapU,SwapU,38275638-1f74-46f5-9d90-7cce3d7b1acd,USDT,-154.79316986,99124.90656681,98970.11339695,5,,,1753356420,lbank_exchange_user,1753356420,1000590425913747.0,,1001670595975998.0,1000157935223923.0,0.0,0.0,6.073277061379686,16295.998420079755
